[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.50, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 276 0.94327254353789E+000 0.15143689886883E-006 0.30770455078305E-008 0.24774199641075E-005 0.11312452744848E+000 0.69696946736171E-004 0.63660960081101E-001 0.14383132946638E-006 0.29402501196067E-019 0.23880805492622E-020 0.15454766875612E-016 0.22065384814800E-016 0.45425011995028E-005 0.77811166325684E-001 0.44155930700011E-015 0.12627462652583E-016 0.41485277726742E-020 0.17034369942110E-014 0.31484680635201E-021 0.33317852458789E-022 0.86225241012974E-014 0.19041534246890E-007 0.74532631189002E+000 0.83655447034543E-025 0.14812293343667E+004 0.50231375156131E-002 -.12997297955938E+003 0.28366051540586E-001 0.10132500000000E+006 0.23209888817933E-003 0.28210671708574E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14812293343667E+004 0.12806871140573E-001
 277 0.98822671065330E+000 0.13289312492977E-006 0.25495345392347E-008 0.21873566283596E-005 0.11312633244131E+000 0.65500755562608E-004 0.63663632398541E-001 0.13508005134147E-006 0.18162048397383E-019 0.14749512104240E-020 0.10156547127646E-016 0.15101861455108E-016 0.38412430094592E-005 0.77812227055337E-001 0.31356027274203E-015 0.85395506889054E-017 0.27229676757035E-020 0.11969351088647E-014 0.18372069975336E-021 0.20560186489603E-022 0.76287896687892E-014 0.19108172762625E-007 0.74532598911872E+000 0.84591055348480E-025 0.14812769662306E+004 0.50231375156131E-002 -.12996728683610E+003 0.28366051540586E-001 0.10132500000000E+006 0.23209196533926E-003 0.28210737408626E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14812769662306E+004 0.10423015177578E-001
 278 0.10331194414136E+001 0.11799821771043E-006 0.21484700522962E-008 0.19527041426793E-005 0.11312791573823E+000 0.61895342531000E-004 0.63665903211861E-001 0.12846429507644E-006 0.11650913933715E-019 0.94608138108858E-021 0.68940522903130E-017 0.10702237698801E-016 0.32936357848456E-005 0.77813048726731E-001 0.22985840357661E-015 0.59926503329831E-017 0.18465149442288E-020 0.86304469721769E-015 0.11191071731918E-021 0.13180040789257E-022 0.68224544488951E-014 0.19168622990880E-007 0.74532572286111E+000 0.85406681840325E-025 0.14813168861799E+004 0.50231375156131E-002 -.12996257887890E+003 0.28366051540586E-001 0.10132500000000E+006 0.23208616572938E-003 0.28210792718589E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14813168861799E+004 0.86011129503298E-002
 279 0.10779519405146E+001 0.10588201441450E-006 0.18381029426953E-008 0.17605358034349E-005 0.11312930861834E+000 0.58776044728879E-004 0.63667849181128E-001 0.12344898091279E-006 0.77196648219579E-020 0.62679977558605E-021 0.48097589886909E-017 0.77896706701540E-017 0.28598252112677E-005 0.77813694558044E-001 0.17339534136255E-015 0.43405953995146E-017 0.12872787891587E-020 0.63623300859026E-015 0.70773330176817E-022 0.87333539813482E-023 0.61604023484641E-014 0.19223928918279E-007 0.74532550084371E+000 0.86303884404349E-025 0.14813506834170E+004 0.50231375156131E-002 -.12995864497708E+003 0.28366051540586E-001 0.10132500000000E+006 0.23208125745340E-003 0.28210839736955E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14813506834170E+004 0.71833355201767E-002
 280 0.11227371250544E+001 0.95912657403880E-007 0.15940652491133E-008 0.16014064823424E-005 0.11313053794870E+000 0.56060257531079E-004 0.63669529417946E-001 0.11964520783501E-006 0.52599340562295E-020 0.42704899775648E-021 0.34356544799953E-017 0.57929443885331E-017 0.25116325339763E-005 0.77814208979418E-001 0.13422200403075E-015 0.32316796619688E-017 0.91896410130835E-021 0.47804691084658E-015 0.46251010041414E-022 0.59562855660892E-023 0.56109582677138E-014 0.19274930160520E-007 0.74532531393053E+000 0.88395397587728E-025 0.14813795557365E+004 0.50231375156131E-002 -.12995532723525E+003 0.28366051540586E-001 0.10132500000000E+006 0.23207706582297E-003 0.28210880054131E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14813795557365E+004 0.60618976887997E-002
 281 0.11674824404464E+001 0.87626777417599E-007 0.13994610518298E-008 0.14683493934550E-005 0.11313162622770E+000 0.53682910516665E-004 0.63670989618632E-001 0.11676734140585E-006 0.36726749273062E-020 0.29816124570776E-021 0.25049268736925E-017 0.43859756024234E-017 0.22288840245528E-005 0.77814623623034E-001 0.10635270205766E-015 0.24652192987784E-017 0.66969553491936E-021 0.36516196451152E-015 0.31112187982249E-022 0.41664447534807E-023 0.51506536929548E-014 0.19322293932668E-007 0.74532515527082E+000 0.89340086252064E-025 0.14814044115911E+004 0.50231375156131E-002 -.12995250663649E+003 0.28366051540586E-001 0.10132500000000E+006 0.23207345840940E-003 0.28210914882223E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14814044115911E+004 0.51619490291219E-002
 282 0.12121951838626E+001 0.80678001038006E-007 0.12423107875027E-008 0.13561263166052E-005 0.11313259241607E+000 0.51591849228734E-004 0.63672265776482E-001 0.11460213827744E-006 0.26202332446613E-020 0.21270786303120E-021 0.18594147599736E-017 0.33718752874703E-017 0.19968553656097E-005 0.77814961448679E-001 0.86071298230265E-016 0.19217802243626E-017 0.49692854411602E-021 0.28296207353374E-015 0.21470943813394E-022 0.29802172111573E-023 0.47617731492187E-014 0.19366561178006E-007 0.74532501963884E+000 0.90474659783527E-025 0.14814259536808E+004 0.50231375156131E-002 -.12995009193929E+003 0.28366051540586E-001 0.10132500000000E+006 0.23207033282596E-003 0.28210945163627E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14814259536808E+004 0.44303388812578E-002
 283 0.12568883360710E+001 0.74802877223566E-007 0.11139492310567E-008 0.12607296968567E-005 0.11313345261891E+000 0.49744588008062E-004 0.63673386736572E-001 0.11298824716786E-006 0.19053184975680E-020 0.15466395054246E-021 0.14022057004915E-017 0.26266588321886E-017 0.18046117255181E-005 0.77815239412926E-001 0.71004932289097E-016 0.15276976291668E-017 0.37462602725682E-021 0.22202252393726E-015 0.15157287053541E-022 0.21741520670449E-023 0.44307153193711E-014 0.19408180058704E-007 0.74532490298890E+000 0.91594650474511E-025 0.14814447354437E+004 0.50231375156131E-002 -.12994801215656E+003 0.28366051540586E-001 0.10132500000000E+006 0.23206760847406E-003 0.28210971644652E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14814447354437E+004 0.38285622000517E-002
 284 0.13015860932331E+001 0.69797918190966E-007 0.10079965155575E-008 0.11790460909319E-005 0.11313422061713E+000 0.48106020484191E-004 0.63674375968809E-001 0.11180230480266E-006 0.14089924009973E-020 0.11436961757677E-021 0.10721979428011E-017 0.20696569734298E-017 0.16439072953407E-005 0.77815470232740E-001 0.59599832574057E-016 0.12361177901772E-017 0.28638887525995E-021 0.17611151337544E-015 0.10917388308551E-022 0.16139386960947E-023 0.41468798695620E-014 0.19447530225839E-007 0.74532480215169E+000 0.91459339415982E-025 0.14814611997247E+004 0.50231375156131E-002 -.12994621140078E+003 0.28366051540586E-001 0.10132500000000E+006 0.23206522089523E-003 0.28210994926068E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14814611997247E+004 0.33282213387201E-002
 285 0.13463183869929E+001 0.65504723235692E-007 0.91969948894262E-009 0.11086388847830E-005 0.11313490812968E+000 0.46647098448081E-004 0.63675252630776E-001 0.11094943273073E-006 0.10576115693594E-020 0.85844192333545E-022 0.82993831295414E-018 0.16470549195800E-017 0.15084672700504E-005 0.77815663537401E-001 0.50816955525911E-016 0.10164707916989E-017 0.22163739185503E-021 0.14102250370555E-015 0.80048688194863E-023 0.12166261638038E-023 0.39019480960319E-014 0.19484932326458E-007 0.74532471463875E+000 0.92073864614508E-025 0.14814757026541E+004 0.50231375156131E-002 -.12994464559305E+003 0.28366051540586E-001 0.10132500000000E+006 0.23206311828046E-003 0.28211015494002E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14814757026541E+004 0.29081244694993E-002
 286 0.13911135516818E+001 0.61799162806529E-007 0.84547900957034E-009 0.10475894852908E-005 0.11313552505798E+000 0.45343790796724E-004 0.63676032381718E-001 0.11035621958244E-006 0.80445401891274E-021 0.65293591361203E-022 0.64939436695686E-018 0.13221766257180E-017 0.13934780318984E-005 0.77815826682752E-001 0.43947795627751E-016 0.84834917804427E-018 0.17339584812570E-021 0.11386203019822E-015 0.59631093438194E-023 0.92969428382008E-024 0.36893543611227E-014 0.19520654234084E-007 0.74532463849772E+000 0.91926840549392E-025 0.14814885315067E+004 0.50231375156131E-002 -.12994328001576E+003 0.28366051540586E-001 0.10132500000000E+006 0.23206125886117E-003 0.28211033743185E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14814885315067E+004 0.25522889318288E-002
 287 0.14359678077786E+001 0.58584795983121E-007 0.78264054894426E-009 0.99440240977283E-006 0.11313607947244E+000 0.44176754836923E-004 0.63676727718871E-001 0.10996562140464E-006 0.61927442899279E-021 0.50261880648873E-022 0.51309450607594E-018 0.10696444242989E-017 0.12952605622946E-005 0.77815965277403E-001 0.38502609564148E-016 0.71789311082831E-018 0.13698535906072E-021 0.92612891470582E-016 0.45061626744842E-023 0.71919597924168E-024 0.35039719244582E-014 0.19554899245440E-007 0.74532457222551E+000 0.92108213550946E-025 0.14814999134591E+004 0.50231375156131E-002 -.12994208790980E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205960962384E-003 0.28211049987710E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14814999134591E+004 0.22486756671379E-002
 288 0.14807833555966E+001 0.55788916742178E-007 0.72918486015870E-009 0.94795001094745E-006 0.11313657743279E+000 0.43131470471066E-004 0.63677348010415E-001 0.10973288058829E-006 0.48215998744650E-021 0.39132219029982E-022 0.40915669425747E-018 0.87172356465972E-018 0.12110561344356E-005 0.77816083531303E-001 0.34140465352987E-016 0.61557743773808E-018 0.10922553040941E-021 0.75856584000870E-016 0.34512944651383E-023 0.56280385449468E-024 0.33419318866448E-014 0.19587775220961E-007 0.74532451471012E+000 0.91232775214464E-025 0.14815100186669E+004 0.50231375156131E-002 -.12994104962071E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205814584909E-003 0.28211064463764E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815100186669E+004 0.19883748573424E-002
 289 0.15254513581902E+001 0.53350945356260E-007 0.68351071566439E-009 0.90728810053387E-006 0.11313702439973E+000 0.42195079566686E-004 0.63677901443226E-001 0.10962175772789E-006 0.37947487901560E-021 0.30797492920617E-022 0.32915490442467E-018 0.71543128828895E-018 0.11386196310494E-005 0.77816184860981E-001 0.30611707928390E-016 0.53454121445027E-018 0.87862093691509E-022 0.62547519790931E-016 0.26771111310719E-023 0.44523609294387E-024 0.31999879592415E-014 0.19619367508426E-007 0.74532446503318E+000 0.90408939761442E-025 0.14815189936515E+004 0.50231375156131E-002 -.12994014896801E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205684626797E-003 0.28211077376667E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815189936515E+004 0.17642329901220E-002
 290 0.15699376131010E+001 0.51216201047023E-007 0.64425569937048E-009 0.87155666170315E-006 0.11313742602771E+000 0.41354605801390E-004 0.63678396106731E-001 0.10960303790572E-006 0.30163020105994E-021 0.24479205662353E-022 0.26694255691311E-018 0.59095634858398E-018 0.10760033027213E-005 0.77816272213225E-001 0.27726340850486E-016 0.46967107910096E-018 0.71251330643064E-022 0.51889615637661E-016 0.21007850217012E-023 0.35574293258105E-024 0.30751743141112E-014 0.19649797815100E-007 0.74532442237327E+000 0.89524210111178E-025 0.14815269796721E+004 0.50231375156131E-002 -.12993937143094E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205569040006E-003 0.28211088927179E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815269796721E+004 0.15701107946969E-002
 291 0.16142331855634E+001 0.49338111700774E-007 0.61030684505925E-009 0.84001916300142E-006 0.11313778752791E+000 0.40598225275153E-004 0.63678839270523E-001 0.10965378340327E-006 0.24191647841137E-021 0.19632658276520E-022 0.21807921973959E-018 0.49099293058399E-018 0.10215940451266E-005 0.77816348027876E-001 0.25342045023906E-016 0.41720082522502E-018 0.58206190888218E-022 0.43286246486656E-016 0.16658574882343E-023 0.28679597010254E-024 0.29649459505550E-014 0.19679186827384E-007 0.74532438605381E+000 0.88210771588059E-025 0.14815341016820E+004 0.50231375156131E-002 -.12993870514820E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205466014912E-003 0.28211099295224E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815341016820E+004 0.14009631083261E-002
 292 0.16583243572220E+001 0.47677888624204E-007 0.58076796315886E-009 0.81206006236849E-006 0.11313811348189E+000 0.39915599285944E-004 0.63679237220562E-001 0.10975615583054E-006 0.19561058765102E-021 0.15874426241126E-022 0.17934764033941E-018 0.41010157233765E-018 0.97407919698842E-006 0.77816414298617E-001 0.23352274069187E-016 0.37435158490372E-018 0.47866857749842E-022 0.36290628486238E-016 0.13335005073206E-023 0.23308919993013E-024 0.28671727590281E-014 0.19707636372796E-007 0.74532435553793E+000 0.87207348425871E-025 0.14815404663776E+004 0.50231375156131E-002 -.12993814092259E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205374008055E-003 0.28211108636519E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815404663776E+004 0.12527078595103E-002
 293 0.17021859661519E+001 0.46202954982971E-007 0.55491090526856E-009 0.78716110558084E-006 0.11313840793541E+000 0.39297637700256E-004 0.63679595427981E-001 0.10989636249439E-006 0.15933996880724E-021 0.12930734224775E-022 0.14838679928608E-018 0.34418425702426E-018 0.93238206460081E-006 0.77816472671930E-001 0.21676221002059E-016 0.33904542630800E-018 0.39602497104035E-022 0.30564309306974E-016 0.10765801396038E-023 0.19082788018181E-024 0.27800588345509E-014 0.19735228948810E-007 0.74532433039435E+000 0.86955364539276E-025 0.14815461655156E+004 0.50231375156131E-002 -.12993767166439E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205291693572E-003 0.28211117086730E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815461655156E+004 0.11220103847842E-002
 294 0.17457800510076E+001 0.44885476043983E-007 0.53213476379235E-009 0.76487874165478E-006 0.11313867453084E+000 0.38736202498961E-004 0.63679918750573E-001 0.11006386246096E-006 0.13065768216416E-021 0.10602953093710E-022 0.12343738909003E-018 0.29010611819520E-018 0.89560533312853E-006 0.77816524530321E-001 0.20251572454433E-016 0.30970261162444E-018 0.32943142808318E-022 0.25847001135935E-016 0.87580498341186E-024 0.15725313441396E-024 0.27020650708314E-014 0.19762030600301E-007 0.74532431025818E+000 0.87430026627776E-025 0.14815512796606E+004 0.50231375156131E-002 -.12993729171986E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205217908295E-003 0.28211124766123E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815512796606E+004 0.10061003093085E-002
 295 0.17890593683159E+001 0.43701062171378E-007 0.51193273875743E-009 0.74482399105210E-006 0.11313891665460E+000 0.38223799086312E-004 0.63680211640876E-001 0.11025080454366E-006 0.10775616925505E-021 0.87443600513380E-023 0.10316435177684E-018 0.24542175117575E-018 0.86298278815682E-006 0.77816571059004E-001 0.19029277906161E-016 0.28509737744569E-018 0.27532224307077E-022 0.21934593696606E-016 0.71720072137481E-024 0.13032154325864E-024 0.26318398647954E-014 0.19788096443452E-007 0.74532429478776E+000 0.88046094475772E-025 0.14815558819861E+004 0.50231375156131E-002 -.12993699609199E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205151595940E-003 0.28211131784094E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815558819861E+004 0.90262084914875E-003
 296 0.18319736443608E+001 0.42627692316880E-007 0.49386625525840E-009 0.72664573434516E-006 0.11313913757937E+000 0.37753295974657E-004 0.63680478339178E-001 0.11045164705289E-006 0.89272113163752E-022 0.72442958829867E-023 0.86531740760661E-019 0.20817467023716E-018 0.83383904776480E-006 0.77816613295962E-001 0.17969778714886E-016 0.26425436046405E-018 0.23093103227604E-022 0.18662934589514E-016 0.59043119313052E-024 0.10848643772770E-024 0.25681614496641E-014 0.19813477428623E-007 0.74532428361804E+000 0.88432002883526E-025 0.14815600418244E+004 0.50231375156131E-002 -.12993677954360E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205091754696E-003 0.28211138243067E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815600418244E+004 0.80950992634032E-003
 297 0.18744626924332E+001 0.41645146365403E-007 0.47755009087706E-009 0.71002241973202E-006 0.11313934053369E+000 0.37317819841969E-004 0.63680722971906E-001 0.11066284125108E-006 0.74154192332087E-022 0.60174287048017E-023 0.72715598698044E-019 0.17675325501594E-018 0.80756295812448E-006 0.77816652155540E-001 0.17040528746272E-016 0.24637696581825E-018 0.19405781925340E-022 0.15896124899095E-016 0.48768319528801E-024 0.90549356745399E-025 0.25099094791078E-014 0.19838219505794E-007 0.74532427630988E+000 0.88102762078669E-025 0.14815638267957E+004 0.50231375156131E-002 -.12993663555674E+003 0.28366051540585E-001 0.10132500000000E+006 0.23205037404906E-003 0.28211144239763E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815638267957E+004 0.72493421098343E-003
 298 0.19165013069608E+001 0.40733388226500E-007 0.46262221139895E-009 0.69463621675524E-006 0.11313952900710E+000 0.36910156652623E-004 0.63680949931721E-001 0.11088286534509E-006 0.61550037472506E-022 0.49945776736774E-023 0.61021744680128E-019 0.14973717792767E-018 0.78355230299128E-006 0.77816688487304E-001 0.16213072956085E-016 0.23077087307865E-018 0.16284937751749E-022 0.13513713045761E-016 0.40276652875779E-024 0.75531183404034E-025 0.24559749193366E-014 0.19862392435883E-007 0.74532427228743E+000 0.87869817915308E-025 0.14815673093556E+004 0.50231375156131E-002 -.12993655491811E+003 0.28366051540585E-001 0.10132500000000E+006 0.23204987492991E-003 0.28211149873066E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815673093556E+004 0.64714121557467E-003
 299 0.19582738799960E+001 0.39868644230206E-007 0.44867986096813E-009 0.68010939113121E-006 0.11313970753837E+000 0.36521084677442E-004 0.63681164840654E-001 0.11111305612120E-006 0.50693726183890E-022 0.41135816736866E-023 0.50793378569841E-019 0.12570233634962E-018 0.76109906267812E-006 0.77816723223741E-001 0.15458710122705E-016 0.21674195184914E-018 0.13555249288650E-022 0.11394043327709E-016 0.33028566470648E-024 0.62539238500548E-025 0.24050371948749E-014 0.19886189775089E-007 0.74532427078753E+000 0.87497121841342E-025 0.14815705821318E+004 0.50231375156131E-002 -.12993652430850E+003 0.28366051540585E-001 0.10132500000000E+006 0.23204940669844E-003 0.28211155266649E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.14815705821318E+004 0.57413880543356E-003
