[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.80, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 106 0.25385274783689E-001 0.34983403069856E-003 0.19103967885478E-005 0.49958235490693E-005 0.16601018594993E+000 0.23440699651399E-004 0.44006234156390E-001 0.15252515336533E-003 0.73811023074954E-007 0.64629671505486E-008 0.13798860108094E-003 0.23245939254696E-001 0.15660588197057E-001 0.17192999169819E-001 0.84038425744623E-006 0.72957523979288E-003 0.11453411428336E-004 0.43713559941874E-003 0.90739737009633E-005 0.82911679932939E-003 0.40132126315128E-015 0.72804056520114E-007 0.73119601008100E+000 0.27394095091582E-022 0.95739886449402E+003 0.32418427810144E-001 -.14095849798827E+003 0.44626161664001E-001 0.10132500000000E+006 0.34978785014413E-003 0.27479934357641E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.95739886449402E+003 0.20684137586871E+003
 107 0.25665310381368E-001 0.35307662191765E-003 0.20364611211802E-005 0.53926578505268E-005 0.16501774097065E+000 0.24891285777068E-004 0.44607891671138E-001 0.15330195251101E-003 0.82481986224581E-007 0.72082890144361E-008 0.14503600870416E-003 0.22963305635839E-001 0.15923396038966E-001 0.17539401658690E-001 0.92197213538209E-006 0.73788879822769E-003 0.11141486578077E-004 0.44511903491558E-003 0.95968949633013E-005 0.83862487813821E-003 0.46188056024572E-015 0.74051886469566E-007 0.73122107222972E+000 0.27796074223791E-022 0.96661096918309E+003 0.32418427810144E-001 -.13988164137503E+003 0.44626161664001E-001 0.10132500000000E+006 0.34639583711813E-003 0.27475300186947E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.96661096918309E+003 0.21938242977442E+003
 108 0.25945175544300E-001 0.35632418794853E-003 0.21697088790392E-005 0.58170776752124E-005 0.16401704555766E+000 0.26440308634063E-004 0.45212585833502E-001 0.15409424310338E-003 0.92178287861121E-007 0.80397596600600E-008 0.15238538647177E-003 0.22678633110193E-001 0.16188360336250E-001 0.17890057351062E-001 0.10110303909127E-005 0.74609599452938E-003 0.10842048933467E-004 0.45313953947019E-003 0.10140516162725E-004 0.84767091453844E-003 0.53197917053217E-015 0.75312244465422E-007 0.73124701132430E+000 0.28201303149653E-022 0.97586388958906E+003 0.32418427810144E-001 -.13879934532433E+003 0.44626161664001E-001 0.10132500000000E+006 0.34305344314264E-003 0.27470659962744E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.97586388958906E+003 0.23264827091258E+003
 109 0.26224993279301E-001 0.35957728428679E-003 0.23105908345020E-005 0.62709661068060E-005 0.16300774902128E+000 0.28095618415617E-004 0.45820508401092E-001 0.15490331700176E-003 0.10302447387348E-006 0.89676197642799E-008 0.16004697422165E-003 0.22391825244547E-001 0.16455563618161E-001 0.18245133234089E-001 0.11082175327035E-005 0.75419769519775E-003 0.10555171114152E-004 0.46119677003390E-003 0.10704802796562E-004 0.85622498438427E-003 0.61319885214606E-015 0.76585717232803E-007 0.73127383951109E+000 0.28609955812656E-022 0.98516026929597E+003 0.32418427810144E-001 -.13771208695153E+003 0.44626161664001E-001 0.10132500000000E+006 0.33975875594259E-003 0.27466012239607E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.98516026929597E+003 0.24668088120023E+003
 110 0.26504887090627E-001 0.36283643224098E-003 0.24595926800705E-005 0.67563610559092E-005 0.16198948919389E+000 0.29865718185773E-004 0.46431854417247E-001 0.15573011872106E-003 0.11516043663963E-006 0.10003349213590E-007 0.16803099607454E-003 0.22102783990123E-001 0.16725090176407E-001 0.18604804435957E-001 0.12142468500685E-005 0.76219472446760E-003 0.10280792606174E-004 0.46929021887213E-003 0.11289598886671E-004 0.86425581311239E-003 0.70739962217569E-015 0.77872918066261E-007 0.73130157013592E+000 0.29022213465227E-022 0.99450279009869E+003 0.32418427810144E-001 -.13662041282541E+003 0.44626161664001E-001 0.10132500000000E+006 0.33650994436432E-003 0.27461355566317E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.99450279009869E+003 0.26152432582038E+003
 111 0.26784955560012E-001 0.36610179691742E-003 0.26172227283290E-005 0.72754215717450E-005 0.16096198727976E+000 0.31759641100589E-004 0.47046765275578E-001 0.15657515469459E-003 0.12874196719350E-006 0.11159703435799E-007 0.17634681633706E-003 0.21811436139807E-001 0.16997000980247E-001 0.18969221271492E-001 0.13298792206021E-005 0.77008711119004E-003 0.10018758530820E-004 0.47741843388460E-003 0.11894556988764E-004 0.87173009314420E-003 0.81676122739602E-015 0.79174368712816E-007 0.73133021509077E+000 0.29438225753597E-022 0.10038932035642E+004 0.32418427810144E-001 -.13552528016679E+003 0.44626161664001E-001 0.10132500000000E+006 0.33330558186767E-003 0.27456688940646E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10038932035642E+004 0.27722342225257E+003
 112 0.27065246416006E-001 0.36937295223359E-003 0.27839950914849E-005 0.78303752907859E-005 0.15992514626696E+000 0.33786756527457E-004 0.47665271343980E-001 0.15743838736428E-003 0.14394057300193E-006 0.12450688624125E-007 0.18500189925159E-003 0.21517763235199E-001 0.17271306848398E-001 0.19338471972846E-001 0.14559100028912E-005 0.77787337691458E-003 0.97688512027396E-005 0.48557820538811E-003 0.12519056268006E-004 0.87861212665570E-003 0.94382450047809E-015 0.80490370569325E-007 0.73135978155879E+000 0.29858077695463E-022 0.10133318630673E+004 0.32418427810144E-001 -.13442816880844E+003 0.44626161664001E-001 0.10132500000000E+006 0.33014476939489E-003 0.27452012150124E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10133318630673E+004 0.29382137921002E+003
 113 0.27345940230398E-001 0.37265089516709E-003 0.29605408568169E-005 0.84238988814373E-005 0.15887837549179E+000 0.35958157358232E-004 0.48287693828743E-001 0.15831979327024E-003 0.16095557813260E-006 0.13892577398266E-007 0.19400738003338E-003 0.21221607032598E-001 0.17548148028234E-001 0.19712826494390E-001 0.15932549808086E-005 0.78555559436324E-003 0.95306434670018E-005 0.49376986795052E-003 0.13162599244456E-004 0.88486834268249E-003 0.10916467030799E-014 0.81821869460594E-007 0.73139029148596E+000 0.30282045123577E-022 0.10228232066925E+004 0.32418427810144E-001 -.13332969693250E+003 0.44626161664002E-001 0.10132500000000E+006 0.32702530197291E-003 0.27447322876593E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10228232066925E+004 0.31137137738396E+003
 114 0.27627382387671E-001 0.37593850224224E-003 0.31476564117978E-005 0.90593038334676E-005 0.15782044805713E+000 0.38287346285114E-004 0.48914724889665E-001 0.15921948762310E-003 0.18002329353011E-006 0.15504665321703E-007 0.20337985313974E-003 0.20922632501460E-001 0.17827830688059E-001 0.20092789840221E-001 0.17429988371425E-005 0.79313991872351E-003 0.93035146056141E-005 0.50199822033354E-003 0.13824914980681E-004 0.89046636629563E-003 0.12639629191422E-014 0.83170641650795E-007 0.73142178724155E+000 0.30710663406173E-022 0.10323774220588E+004 0.32418427810144E-001 -.13222952068159E+003 0.44626161664002E-001 0.10132500000000E+006 0.32394326012162E-003 0.27442616039770E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10323774220588E+004 0.32994058282836E+003
 115 0.27909794877348E-001 0.37923712706171E-003 0.33461314813159E-005 0.97399754397573E-005 0.15675057466671E+000 0.40788187775639E-004 0.49546787928184E-001 0.16013680416884E-003 0.20140408883254E-006 0.17308152293630E-007 0.21313213186294E-003 0.20620631371907E-001 0.18110542728731E-001 0.20478719826860E-001 0.19062664449527E-005 0.80062859877880E-003 0.90869094980918E-005 0.51026402469101E-003 0.14505282947020E-004 0.89536820456352E-003 0.14651694902715E-014 0.84537932810994E-007 0.73145430058272E+000 0.31144308263530E-022 0.10420005718103E+004 0.32418427810144E-001 -.13112784851330E+003 0.44626161664002E-001 0.10132500000000E+006 0.32089627022519E-003 0.27437888651213E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10420005718103E+004 0.34959277727655E+003
 116 0.28193283197374E-001 0.38254666507813E-003 0.35567370454637E-005 0.10469334017769E-004 0.15566839682701E+000 0.43474754568323E-004 0.50184045633409E-001 0.16107026054316E-003 0.22538234394869E-006 0.19326125854499E-007 0.22327259617116E-003 0.20315519700821E-001 0.18396355471167E-001 0.20870826714622E-001 0.20842069602796E-005 0.80802035960559E-003 0.88803178104550E-005 0.51856408136656E-003 0.15202492738105E-004 0.89953178281761E-003 0.17004221079566E-014 0.85924462632102E-007 0.73148785143131E+000 0.31583185436079E-022 0.10516947316211E+004 0.32418427810144E-001 -.13002542116171E+003 0.44626161664002E-001 0.10132500000000E+006 0.31788333038906E-003 0.27433139721354E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10516947316211E+004 0.37038683907214E+003
 117 0.28477994554714E-001 0.38586738885259E-003 0.37803334221215E-005 0.11251217387726E-004 0.15457339430984E+000 0.46362721698669E-004 0.50826751165992E-001 0.16201804086028E-003 0.25228064696498E-006 0.21584743084252E-007 0.23381024337544E-003 0.20007170583160E-001 0.18685379972155E-001 0.21269386389175E-001 0.22780808638155E-005 0.81531462507434E-003 0.86831545905717E-005 0.52689575620067E-003 0.15915196823811E-004 0.90291422189022E-003 0.19758978290923E-014 0.87331182200145E-007 0.73152246540206E+000 0.32027571543951E-022 0.10614633428551E+004 0.32418427810144E-001 -.12892290093391E+003 0.44626161664002E-001 0.10132500000000E+006 0.31490307277491E-003 0.27428367625753E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10614633428551E+004 0.39238706703397E+003
 118 0.28764124066496E-001 0.38920000427785E-003 0.40178885289371E-005 0.12089968387956E-004 0.15346485643074E+000 0.49469683676148E-004 0.51475263178043E-001 0.16297800178798E-003 0.28246658527867E-006 0.24113777172397E-007 0.24475497845607E-003 0.19695406576439E-001 0.18977774081815E-001 0.21674752766848E-001 0.24892795469786E-005 0.82251152320579E-003 0.84947721551507E-005 0.53525704976743E-003 0.16641918004244E-004 0.90547139677125E-003 0.22990352562692E-014 0.88759316229039E-007 0.73155817516187E+000 0.32477827403590E-022 0.10713114354028E+004 0.32418427810144E-001 -.12782085980496E+003 0.44626161664002E-001 0.10132500000000E+006 0.31195373328292E-003 0.27423570011670E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10713114354028E+004 0.41566448055954E+003
 119 0.29051880077188E-001 0.39254522637425E-003 0.42704628474956E-005 0.12990409105225E-004 0.15234201278823E+000 0.52815050117044E-004 0.52129967622473E-001 0.16394753361448E-003 0.31635605260511E-006 0.26946867442061E-007 0.25611627910681E-003 0.19380037006421E-001 0.19273707343753E-001 0.22087311951850E-001 0.27193152996532E-005 0.82961086354124E-003 0.83144956500001E-005 0.54364544160372E-003 0.17380948049835E-004 0.90715715533508E-003 0.26787851533899E-014 0.90210200377783E-007 0.73159501659350E+000 0.32934345993475E-022 0.10812444353838E+004 0.32418427810144E-001 -.12671992786176E+003 0.44626161664002E-001 0.10132500000000E+006 0.30903353863008E-003 0.27418744393720E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10812444353838E+004 0.44029476625970E+003
 120 0.29341461860012E-001 0.39590349906718E-003 0.45391976530168E-005 0.13957826663869E-004 0.15120412131528E+000 0.56419974770958E-004 0.52791225789471E-001 0.16492345353870E-003 0.35441671475608E-006 0.30121781975460E-007 0.26790207604009E-003 0.19060883075392E-001 0.19573337185063E-001 0.22507450987835E-001 0.29698108341188E-005 0.83661150071586E-003 0.81416427804570E-005 0.55205707808847E-003 0.18130269477253E-004 0.90792317993094E-003 0.31259129409725E-014 0.91685171682270E-007 0.73163302591373E+000 0.33397517445021E-022 0.10912673767142E+004 0.32418427810144E-001 -.12562089226954E+003 0.44626161664002E-001 0.10132500000000E+006 0.30614093752433E-003 0.27413888545648E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.10912673767142E+004 0.46635651468511E+003
 121 0.29633079901171E-001 0.39927520835442E-003 0.48253397447928E-005 0.14998093264160E-004 0.15005039116912E+000 0.60307775534512E-004 0.53459418816336E-001 0.16590203956789E-003 0.39717676308770E-006 0.33681120035909E-007 0.28011923755035E-003 0.18737756584108E-001 0.19876828572969E-001 0.22935587200801E-001 0.32425206845656E-005 0.84351175515371E-003 0.79755149378437E-005 0.56048718096219E-003 0.18887585861438E-004 0.90771922948772E-003 0.36534291548207E-014 0.93185672436462E-007 0.73167224213200E+000 0.33867761434710E-022 0.11013855777514E+004 0.32418427810144E-001 -.12452463362401E+003 0.44626161664002E-001 0.10132500000000E+006 0.30327439552242E-003 0.27409000180372E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11013855777514E+004 0.49393294842900E+003
 122 0.29926945935320E-001 0.40266054085889E-003 0.51302408682431E-005 0.16117702351314E-004 0.14888002348262E+000 0.64504034694803E-004 0.54134923315893E-001 0.16687896019217E-003 0.44523096626850E-006 0.37672784078651E-007 0.29277283020252E-003 0.18410471828113E-001 0.20184342495116E-001 0.23372154452317E-001 0.35393287514210E-005 0.85030907213261E-003 0.78154067787631E-005 0.56892954701805E-003 0.19650274974392E-004 0.90649320961107E-003 0.42770802066809E-014 0.94713202536206E-007 0.73171270566055E+000 0.34345512378006E-022 0.11116042729211E+004 0.32418427810144E-001 -.12343217969738E+003 0.44626161664002E-001 0.10132500000000E+006 0.30043249960946E-003 0.27404077139905E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11116042729211E+004 0.52311108989449E+003
 123 0.30223258288665E-001 0.40605928819288E-003 0.54553490010226E-005 0.17323779510545E-004 0.14769227287992E+000 0.69036590619908E-004 0.54818075499566E-001 0.16784918831569E-003 0.49924551905959E-006 0.42150349676223E-007 0.30586504531767E-003 0.18078863240561E-001 0.20496018948418E-001 0.23817581261120E-001 0.38622351965955E-005 0.85699959849181E-003 0.76606158371626E-005 0.57737589589958E-003 0.20415330264635E-004 0.90419155627139E-003 0.50159302029811E-014 0.96269244102081E-007 0.73175445603238E+000 0.34831195749240E-022 0.11219280732595E+004 0.32418427810144E-001 -.12234477516248E+003 0.44626161664003E-001 0.10132500000000E+006 0.29761409774226E-003 0.27399117666254E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11219280732595E+004 0.55398009876488E+003
 124 0.30522261988748E-001 0.40947150497149E-003 0.58022833551971E-005 0.18624412846399E-004 0.14648620900312E+000 0.73936716485191E-004 0.55509307613971E-001 0.16880715836375E-003 0.55997754113565E-006 0.47174647427317E-007 0.31939739953798E-003 0.17742719373840E-001 0.20812038494632E-001 0.24272381730394E-001 0.42134251546401E-005 0.86357942423047E-003 0.75104131093093E-005 0.58581731444983E-003 0.21179496764532E-004 0.90075903062899E-003 0.58932872378216E-014 0.97855580161118E-007 0.73179754019637E+000 0.35069608782928E-022 0.11323630310118E+004 0.32418427810144E-001 -.12126367896859E+003 0.44626161664003E-001 0.10132500000000E+006 0.29481773126216E-003 0.27394119424443E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11323630310118E+004 0.58663743899849E+003
 125 0.30824295146310E-001 0.41289798462381E-003 0.61729162501082E-005 0.20029035340176E-004 0.14526052541904E+000 0.79240490019196E-004 0.56209254342883E-001 0.16974684900282E-003 0.62830007848326E-006 0.52815784778124E-007 0.33337259922062E-003 0.17401730837637E-001 0.21132670676434E-001 0.24737231700457E-001 0.45953497225749E-005 0.87004530854494E-003 0.73640262181674E-005 0.59424517227819E-003 0.21939361115588E-004 0.89613746612227E-003 0.69379519894801E-014 0.99474559296908E-007 0.73184201987466E+000 0.35369458306399E-022 0.11429182390564E+004 0.32418427810144E-001 -.12019003282994E+003 0.44626161664003E-001 0.10132500000000E+006 0.29204125017856E-003 0.27389078767516E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11429182390564E+004 0.62119522213484E+003
 126 0.31129754685011E-001 0.41633979674577E-003 0.65693705112256E-005 0.21548513868565E-004 0.14401367308424E+000 0.84989038121703E-004 0.56918672277671E-001 0.17066157809949E-003 0.70521537474016E-006 0.59154182735128E-007 0.34779269133107E-003 0.17055529069355E-001 0.21458236866382E-001 0.25212923793487E-001 0.50107217760322E-005 0.87639354614982E-003 0.72206618938979E-005 0.60264964081136E-003 0.22691221139575E-004 0.89026515598780E-003 0.81856066179838E-014 0.10112893767619E-006 0.73188796747393E+000 0.35688380315374E-022 0.11536046057120E+004 0.32418427810144E-001 -.11912503414136E+003 0.44626161664003E-001 0.10132500000000E+006 0.28928219569478E-003 0.27383991362469E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11536046057120E+004 0.65777818562577E+003
 127 0.31439081571711E-001 0.41979804142273E-003 0.69940345910935E-005 0.23195322442472E-004 0.14274391983494E+000 0.91229060956130E-004 0.57638402626496E-001 0.17154384873176E-003 0.79187214364841E-006 0.66281937110136E-007 0.36265778326820E-003 0.16703704454537E-001 0.21789092270206E-001 0.25700349843563E-001 0.54625244338314E-005 0.88261929728667E-003 0.70795140549675E-005 0.61101869668284E-003 0.23430998915419E-004 0.88307658712936E-003 0.96806340705127E-014 0.10282181821358E-006 0.73193546428443E+000 0.36183528689875E-022 0.11644342881724E+004 0.32418427810144E-001 -.11807003884109E+003 0.44626161664003E-001 0.10132500000000E+006 0.28653797943808E-003 0.27378852499133E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11644342881724E+004 0.69652308478281E+003
 128 0.31752713644216E-001 0.42327323892326E-003 0.74495264920802E-005 0.24983537100317E-004 0.14144954738183E+000 0.98012630949328E-004 0.58369256886819E-001 0.17238510287860E-003 0.88957272177608E-006 0.74303339998757E-007 0.37796289774516E-003 0.16345862474473E-001 0.22125571903859E-001 0.26200429896000E-001 0.59539583616661E-005 0.88871530621269E-003 0.69397835941272E-005 0.61933619789106E-003 0.24154077667760E-004 0.87450359309800E-003 0.11478238425188E-013 0.10455640579832E-006 0.73198459317362E+000 0.36414790712430E-022 0.11754189734383E+004 0.32418427810144E-001 -.11702677224056E+003 0.44626161664003E-001 0.10132500000000E+006 0.28380632931155E-003 0.27373657944710E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11754189734383E+004 0.73757318815803E+003
 129 0.32070487139049E-001 0.42675872114028E-003 0.79377664393551E-005 0.26925277530812E-004 0.14013134839969E+000 0.10538343542686E-003 0.59110613835952E-001 0.17317420350347E-003 0.99957232378605E-006 0.83318356379794E-007 0.39366702730077E-003 0.15982312914348E-001 0.22467341269917E-001 0.26713141230481E-001 0.64873986271357E-005 0.89466066382547E-003 0.68009335994114E-005 0.62756591716534E-003 0.24853977869758E-004 0.86449639312970E-003 0.13642917971909E-013 0.10633264912791E-006 0.73203534141071E+000 0.36647613374308E-022 0.11865488362201E+004 0.32418427810144E-001 -.11599927769897E+003 0.44626161664003E-001 0.10132500000000E+006 0.28109035784745E-003 0.27368413875881E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.11865488362201E+004 0.78099410160796E+003
