[CHEM1D_DATAFILE_VERSION]
 4

[NUMBER_OF_GRIDPOINTS]
         300
[MOLE_OR_MASS_FRACTIONS]
 MASS
[NUMBER_OF_SPECIES]
          23
[NUMBER_OF_VARIABLES]
          35

[TIME]
0.000000000000000E+00
[INLET]
Phi =  0.95, Tinlet =  300.00 K, Pinlet =  101325.00 Pa.
[COMMENT]
Adiabatic flame, Stationary solution, Mixture averaged diffusion, Detailed chemistry,  No radiation model.
 No heat exchanger model.
[USER_COMMENT]
-                                                      

[FILE_STRUCTURE_COLUMNS_CONTAINING]
 i x(i) H2               H                O                O2               OH               H2O              HO2              CH2              CH2(S)           CH3              CH4              CO               CO2              HCO              CH2O             CH3O             C2H4             C2H5             C2H6             N                NO               N2               AR               Temp             Massflow         Enthalpy         MixFrac          Press            Density          MeanMass         Surface          Stretch          Porosity         Tsolid           HeatRel         
 192 0.39312617728819E-001 0.94210119703438E-003 0.11553667367157E-003 0.58982285033069E-003 0.64487625885683E-001 0.17993512788624E-002 0.98690129538818E-001 0.62833296065585E-004 0.37111658605274E-004 0.28440601042523E-005 0.66522033780205E-003 0.27696683239127E-002 0.45073860033029E-001 0.54880691056134E-001 0.60184350076315E-004 0.78648402802426E-003 0.79311080512824E-006 0.69836783465696E-003 0.67762697032750E-005 0.47254834359788E-004 0.57078864151312E-010 0.37279067989793E-006 0.72828297053456E+000 0.64110993963296E-041 0.17123083196815E+004 0.41909795435389E-001 -.12819748051598E+003 0.52553827797940E-001 0.10132500000000E+006 0.19055771597297E-003 0.26774820515053E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17123083196815E+004 0.41929368113573E+004
 193 0.39526628274779E-001 0.93973974332885E-003 0.11766415677356E-003 0.61050465296217E-003 0.63691207775620E-001 0.18467559326572E-002 0.99002236911995E-001 0.60792287041206E-004 0.36947313663106E-004 0.28289463103610E-005 0.64305304178181E-003 0.26359825609054E-002 0.45101060332612E-001 0.55445235663995E-001 0.59616701248297E-004 0.76811675727632E-003 0.74371738192698E-006 0.67691223644076E-003 0.62568479821316E-005 0.42753968590076E-004 0.60979961271133E-010 0.37706712159539E-006 0.72831121332333E+000 0.65039619577178E-041 0.17167481276626E+004 0.41909795435389E-001 -.12991159496274E+003 0.52553827797940E-001 0.10132500000000E+006 0.19006075485096E-003 0.26774236478682E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17167481276626E+004 0.41490605480421E+004
 194 0.39744580416955E-001 0.93721934125175E-003 0.11981606176540E-003 0.63197927160000E-003 0.62895001103117E-001 0.18953070477598E-002 0.99310509154098E-001 0.58759780856047E-004 0.36719744437432E-004 0.28090345335716E-005 0.62057952547270E-003 0.25049944822392E-002 0.45118538479088E-001 0.56020011936870E-001 0.58975097820384E-004 0.74920216457408E-003 0.69606623457524E-006 0.65517737530481E-003 0.57594971648232E-005 0.38552859177021E-004 0.65136508609132E-010 0.38146082173890E-006 0.72833901045068E+000 0.67687922253803E-041 0.17211497938619E+004 0.41909795435389E-001 -.13167420483332E+003 0.52553827797940E-001 0.10132500000000E+006 0.18957132601035E-003 0.26773760845121E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17211497938619E+004 0.41005899322710E+004
 195 0.39966825973348E-001 0.93453486580442E-003 0.12199354178764E-003 0.65428925960655E-003 0.62098567097064E-001 0.19450568263768E-002 0.99614993786521E-001 0.56735977964968E-004 0.36426809942209E-004 0.27841760040372E-005 0.59782178695665E-003 0.23766872711618E-002 0.45125846847860E-001 0.56605792050762E-001 0.58257092729237E-004 0.72973059395692E-003 0.65014040655150E-006 0.63317545893090E-003 0.52843368711820E-005 0.34640485046005E-004 0.69566741058308E-010 0.38598127740349E-006 0.72836634554340E+000 0.72047303607857E-041 0.17255149841704E+004 0.41909795435389E-001 -.13348719360931E+003 0.52553827797940E-001 0.10132500000000E+006 0.18908918627363E-003 0.26773397788042E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17255149841704E+004 0.40473811375471E+004
 196 0.40193762136708E-001 0.93168054301415E-003 0.12419795977137E-003 0.67748140329599E-003 0.61301406606495E-001 0.19960639775332E-002 0.99915745690570E-001 0.54721006607398E-004 0.36066370711771E-004 0.27542224585125E-005 0.57480148373140E-003 0.22510416949264E-002 0.45122487390999E-001 0.57203447863761E-001 0.57460095133320E-004 0.70969154740093E-003 0.60592121578611E-006 0.61091803482813E-003 0.48314262405212E-005 0.31005753437756E-004 0.74290773863042E-010 0.39063923017381E-006 0.72839320029435E+000 0.78109165254028E-041 0.17298455974794E+004 0.41909795435389E-001 -.13535275022846E+003 0.52553827797940E-001 0.10132500000000E+006 0.18861407630002E-003 0.26773152046507E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17298455974794E+004 0.39892822682087E+004
 197 0.40425829381838E-001 0.92864996964171E-003 0.12643082579600E-003 0.70160634850957E-003 0.60502985361269E-001 0.20483925323267E-002 0.10021281496092E+000 0.52715003966147E-004 0.35636299696743E-004 0.27190270299991E-005 0.55154084276284E-003 0.21280413338403E-002 0.45107903158657E-001 0.57813941443028E-001 0.56581384569088E-004 0.68907442022240E-003 0.56339016098440E-006 0.58841682947089E-003 0.44007840931449E-005 0.27637678626231E-004 0.79330691147670E-010 0.39544667989621E-006 0.72841955287940E+000 0.86015380549991E-041 0.17341436150619E+004 0.41909795435389E-001 -.13727333800110E+003 0.52553827797940E-001 0.10132500000000E+006 0.18814573809721E-003 0.26773029035169E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17341436150619E+004 0.39261347124035E+004
 198 0.40663511392717E-001 0.92543613391773E-003 0.12869374951526E-003 0.72671828965407E-003 0.59702752188284E-001 0.21021109037152E-002 0.10050623783769E+000 0.50718179969711E-004 0.35134505419585E-004 0.26784460342616E-005 0.52806345354552E-003 0.20076762899496E-002 0.45081470605890E-001 0.58438320119671E-001 0.55618135313250E-004 0.66786920777075E-003 0.52253012100660E-006 0.56568446906146E-003 0.39924007776140E-005 0.24525473101421E-004 0.84710652898349E-010 0.40041694249416E-006 0.72844537657894E+000 0.95743020468244E-041 0.17384109949176E+004 0.41909795435389E-001 -.13925167376244E+003 0.52553827797940E-001 0.10132500000000E+006 0.18768392710583E-003 0.26773034945578E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17384109949176E+004 0.38577750774547E+004
 199 0.40907335242779E-001 0.92203145852244E-003 0.13098838980756E-003 0.75287452942279E-003 0.58900156907306E-001 0.21572907796838E-002 0.10079602808873E+000 0.48730880587091E-004 0.34558970238876E-004 0.26323418805155E-005 0.50439511390310E-003 0.18899464959803E-002 0.45042492503345E-001 0.59077711305783E-001 0.54567457499887E-004 0.64606734390614E-003 0.48332626887666E-006 0.54273525178077E-003 0.36062460242384E-005 0.21658595766354E-004 0.90456982997212E-010 0.40556471740793E-006 0.72847063835838E+000 0.10757009946726E-040 0.17426495740023E+004 0.41909795435389E-001 -.14129070296410E+003 0.52553827797940E-001 0.10132500000000E+006 0.18722842307179E-003 0.26773176844020E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17426495740023E+004 0.37840381807845E+004
 200 0.41157878548868E-001 0.91842777037622E-003 0.13331646345597E-003 0.78013561914732E-003 0.58094646641481E-001 0.22140073477835E-002 0.10108217635974E+000 0.46753598176342E-004 0.33907787114042E-004 0.25805857743195E-005 0.48056407988167E-003 0.17748616070094E-002 0.44990189998014E-001 0.59733334516813E-001 0.53426425875113E-004 0.62366207923419E-003 0.44576573270392E-006 0.51958534712503E-003 0.32422634675520E-005 0.19026696729316E-004 0.96598398959512E-010 0.41090630940614E-006 0.72849529804417E+000 0.12142926352876E-040 0.17468610896094E+004 0.41909795435389E-001 -.14339362692801E+003 0.52553827797940E-001 0.10132500000000E+006 0.18677902792207E-003 0.26773462775284E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17468610896094E+004 0.37047590604859E+004
 201 0.41415791459504E-001 0.91461606463262E-003 0.13567987786840E-003 0.80856698610579E-003 0.57285619979162E-001 0.22723425870832E-002 0.10136466372034E+000 0.44786882301338E-004 0.33179162956728E-004 0.25230577475258E-005 0.45660008835416E-003 0.16624352230571E-002 0.44923689443619E-001 0.60406550613013E-001 0.52192049548928E-004 0.60064771973945E-003 0.40983544576398E-006 0.49625180287059E-003 0.29003478624242E-005 0.16619449083602E-004 0.10316662358971E-009 0.41646018591512E-006 0.72851930854586E+000 0.13763148758824E-040 0.17510474184284E+004 0.41909795435389E-001 -.14556404895530E+003 0.52553827797940E-001 0.10132500000000E+006 0.18633554088753E-003 0.26773901914016E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17510474184284E+004 0.36197709161259E+004
 202 0.41681826243004E-001 0.91058614513026E-003 0.13808090679205E-003 0.83824130985206E-003 0.56472369314971E-001 0.23323898657470E-002 0.10164347714046E+000 0.42831232054913E-004 0.32371394005857E-004 0.24596445515469E-005 0.43253307148523E-003 0.15526786734794E-002 0.44842001568494E-001 0.61098928293211E-001 0.50861203314190E-004 0.57701845650439E-003 0.37552008126545E-006 0.47275123351099E-003 0.25803250331302E-005 0.14426424900463E-004 0.11019727207411E-009 0.42224773644162E-006 0.72854261591848E+000 0.15596754426974E-040 0.17552108630493E+004 0.41909795435389E-001 -.14780617733049E+003 0.52553827797940E-001 0.10132500000000E+006 0.18589772992427E-003 0.26774504802204E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17552108630493E+004 0.35289006199286E+004
 203 0.41956862536939E-001 0.90632632990003E-003 0.14052229113081E-003 0.86924023998706E-003 0.55654051422473E-001 0.23942569426077E-002 0.10191861267566E+000 0.40887069844841E-004 0.31482852836773E-004 0.23902385394963E-005 0.40839281818165E-003 0.14455999584880E-002 0.44743995279529E-001 0.61812295674906E-001 0.49430585437426E-004 0.55276798613416E-003 0.34280180152643E-006 0.44909940146812E-003 0.22819506643403E-005 0.12437116297844E-004 0.11773071754118E-009 0.42829398669842E-006 0.72856515795239E+000 0.17686448671051E-040 0.17593542793754E+004 0.41909795435389E-001 -.15012497946047E+003 0.52553827797940E-001 0.10132500000000E+006 0.18546532126556E-003 0.26775283664113E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17593542793754E+004 0.34319662668234E+004
 204 0.42241929761182E-001 0.90182323462735E-003 0.14300727612734E-003 0.90165542748517E-003 0.54829680376806E-001 0.24580674918116E-002 0.10219006918258E+000 0.38954780575752E-004 0.30512001729583E-004 0.23147386129604E-005 0.38420946292887E-003 0.13412064091437E-002 0.44628367511122E-001 0.62548780040648E-001 0.47896716503543E-004 0.52788992265357E-003 0.31166115415324E-006 0.42531158143828E-003 0.20049198327849E-005 0.10641025045587E-004 0.12581292479468E-009 0.43462829986819E-006 0.72858686148507E+000 0.20014891414006E-040 0.17634810854972E+004 0.41909795435389E-001 -.15252629296487E+003 0.52553827797940E-001 0.10132500000000E+006 0.18503800216304E-003 0.26776252784726E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17634810854972E+004 0.33287776019069E+004
 205 0.42538232092494E-001 0.89706158220239E-003 0.14553962780464E-003 0.93558927468302E-003 0.53998127039312E-001 0.25239621129947E-002 0.10245783834210E+000 0.37034777488285E-004 0.29457431283826E-004 0.22330530802375E-005 0.36001436121641E-003 0.12395085717621E-002 0.44493608329941E-001 0.63310848612892E-001 0.46255971302017E-004 0.50237866630728E-003 0.28207820878001E-006 0.40140328753893E-003 0.17488776506534E-005 0.90277475957362E-005 0.13449635765611E-009 0.44128518853957E-006 0.72860763883495E+000 0.22606301441138E-040 0.17675952399734E+004 0.41909795435389E-001 -.15501693238537E+003 0.52553827797940E-001 0.10132500000000E+006 0.18461542726858E-003 0.26777428959649E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17675952399734E+004 0.32191386586273E+004
 206 0.42847172236221E-001 0.89202413071685E-003 0.14812358806743E-003 0.97115474038520E-003 0.53158137483062E-001 0.25920976776750E-002 0.10272188717548E+000 0.35127622784412E-004 0.28317952400619E-004 0.21451065494085E-005 0.33584171892811E-003 0.11405265779659E-002 0.44337963567939E-001 0.64101339091081E-001 0.44504684521542E-004 0.47623121605184E-003 0.25403421250643E-006 0.37739174084700E-003 0.15134325173573E-005 0.75870635019591E-005 0.14384081046161E-009 0.44830516316249E-006 0.72862738294631E+000 0.25453083512088E-040 0.17717011346223E+004 0.41909795435389E-001 -.15760475203772E+003 0.52553827797940E-001 0.10132500000000E+006 0.18419723416585E-003 0.26778832002722E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17717011346223E+004 0.31028552282155E+004
 207 0.43170367837386E-001 0.88669186703794E-003 0.15076371326930E-003 0.10084731807539E-002 0.52308386283260E-001 0.26626433451915E-002 0.10298212898666E+000 0.33234234226653E-004 0.27092784409027E-004 0.20508540596928E-005 0.31173138464462E-003 0.10443001668621E-002 0.44159400569206E-001 0.64923462652413E-001 0.42639392557315E-004 0.44945056833727E-003 0.22751393172804E-006 0.35329852178799E-003 0.12981717713405E-005 0.63090227117409E-005 0.15391389186532E-009 0.45573548141432E-006 0.72864596089752E+000 0.28528582632383E-040 0.17758033374085E+004 0.41909795435389E-001 -.16029860516990E+003 0.52553827797940E-001 0.10132500000000E+006 0.18378307411760E-003 0.26780485264503E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17758033374085E+004 0.29797510788464E+004
 208 0.43509666403612E-001 0.88104442455530E-003 0.15346464615862E-003 0.10476705472821E-002 0.51447545827108E-001 0.27357742760966E-002 0.10323839015150E+000 0.31356125603726E-004 0.25781836853853E-004 0.19503021385774E-005 0.28773213420241E-003 0.95089914291648E-003 0.43955578063783E-001 0.65780792963022E-001 0.40657207031183E-004 0.42205024509787E-003 0.20250760832103E-006 0.32915280371215E-003 0.11026692951730E-005 0.51839691600723E-005 0.16479121567200E-009 0.46363093160173E-006 0.72866320636115E+000 0.31777912442437E-040 0.17799062956491E+004 0.41909795435389E-001 -.16310824105630E+003 0.52553827797940E-001 0.10132500000000E+006 0.18337264614367E-003 0.26782416153945E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17799062956491E+004 0.28496923173091E+004
 209 0.43867185909733E-001 0.87506032021236E-003 0.15623102548623E-003 0.10888747030682E-002 0.50574305500558E-001 0.28116684686624E-002 0.10349039266427E+000 0.29495532534566E-004 0.24385988361025E-004 0.18435293370288E-005 0.26390349135132E-003 0.86042685380081E-003 0.43723805252655E-001 0.66677307003940E-001 0.38556182060318E-004 0.39405785914431E-003 0.17901058153598E-006 0.30499324798782E-003 0.92647060936160E-006 0.42024308115438E-005 0.17655708614366E-009 0.47205530107493E-006 0.72867891223271E+000 0.35206661892704E-040 0.17840143240771E+004 0.41909795435389E-001 -.16604435389914E+003 0.52553827797940E-001 0.10132500000000E+006 0.18296570208456E-003 0.26784656815955E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17840143240771E+004 0.27126106515686E+004
 210 0.44245424974543E-001 0.86871632707280E-003 0.15906780874241E-003 0.11322183258175E-002 0.49687257018835E-001 0.28905147367827E-002 0.10373777218977E+000 0.27655266381416E-004 0.22907194939153E-004 0.17306935659262E-005 0.24031399024773E-003 0.77301019387675E-003 0.43460953950515E-001 0.67617579600591E-001 0.36335438578097E-004 0.36551494109472E-003 0.15701934886943E-006 0.28086638159471E-003 0.76905171349396E-006 0.33548842335960E-005 0.18930718329425E-009 0.48108465163095E-006 0.72869282371234E+000 0.38805802678604E-040 0.17881322528790E+004 0.41909795435389E-001 -.16911911258312E+003 0.52553827797940E-001 0.10132500000000E+006 0.18256198792773E-003 0.26787245353743E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17881322528790E+004 0.25685103335757E+004
 211 0.44647468993539E-001 0.86198566631605E-003 0.16198105622213E-003 0.11778490888423E-002 0.48784637437041E-001 0.29725342316190E-002 0.10398012351712E+000 0.25838336995864E-004 0.21348362239051E-004 0.16120215328163E-005 0.21703639308164E-003 0.68878020641120E-003 0.43163287263151E-001 0.68607179030112E-001 0.33994958705140E-004 0.33647283774777E-003 0.13652583113488E-006 0.25682177489230E-003 0.62977271812267E-006 0.26315349884863E-005 0.20315431692941E-009 0.49081322813249E-006 0.72870462896805E+000 0.42552119159790E-040 0.17922667306711E+004 0.41909795435389E-001 -.17234731005088E+003 0.52553827797940E-001 0.10132500000000E+006 0.18216112697535E-003 0.26790228038660E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17922667306711E+004 0.24174537885242E+004
 212 0.45077264137509E-001 0.85483579659766E-003 0.16497875908230E-003 0.12259412894824E-002 0.47864062051693E-001 0.30580047048912E-002 0.10421702607161E+000 0.24047680489289E-004 0.19713207249990E-004 0.14877976227321E-005 0.19414429477867E-003 0.60786032952326E-003 0.42826208332293E-001 0.69653165577084E-001 0.31535384193113E-004 0.30698955469718E-003 0.11751436487050E-006 0.23290837012589E-003 0.50786094125755E-006 0.20222924445465E-005 0.21823629991006E-009 0.50136159657727E-006 0.72871394155100E+000 0.46382843123473E-040 0.17964275528253E+004 0.41909795435389E-001 -.17574777850563E+003 0.52553827797940E-001 0.10132500000000E+006 0.18176251108229E-003 0.26793662592936E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.17964275528253E+004 0.22595479625182E+004
 213 0.45539919897969E-001 0.84722698551983E-003 0.16807123237578E-003 0.12767005361585E-002 0.46922384995299E-001 0.31472737326965E-002 0.10444800936313E+000 0.22286286057017E-004 0.18006444614842E-004 0.13583775024290E-005 0.17171402845396E-003 0.53037452185427E-003 0.42443961374667E-001 0.70764562246364E-001 0.28958313426663E-004 0.27713303673668E-003 0.99963732682240E-007 0.20917608419447E-003 0.40243136862777E-006 0.15169391007070E-005 0.23472406491614E-009 0.51288631486340E-006 0.72872026998571E+000 0.50105943964313E-040 0.18006284482334E+004 0.41909795435389E-001 -.17934459945446E+003 0.52553827797940E-001 0.10132500000000E+006 0.18136525567797E-003 0.26797622350764E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18006284482334E+004 0.20949625861479E+004
 214 0.46042068385495E-001 0.83911194606660E-003 0.17127106171365E-003 0.13303592647173E-002 0.45955669652827E-001 0.32407596217978E-002 0.10467246540370E+000 0.20557659312182E-004 0.16234399962722E-004 0.12242338125951E-005 0.14983109272568E-003 0.45646969082223E-003 0.42009283102387E-001 0.71952821805050E-001 0.26267264450567E-004 0.24699136116533E-003 0.83851875281333E-007 0.18568223591213E-003 0.31251783073166E-006 0.11053236722278E-005 0.25282998653543E-009 0.52559211721905E-006 0.72872297266525E+000 0.53473644878852E-040 0.18048875386924E+004 0.41909795435389E-001 -.18316813381930E+003 0.52553827797940E-001 0.10132500000000E+006 0.18096819648492E-003 0.26802201472091E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18048875386924E+004 0.19239894363030E+004
 215 0.46592386999131E-001 0.83043593590527E-003 0.17459293341471E-003 0.13871663823514E-002 0.44959140553428E-001 0.33389492388848E-002 0.10488953676271E+000 0.18866367689785E-004 0.14405925082273E-004 0.10860242160681E-005 0.12859778374578E-003 0.38633952280412E-003 0.41512939855978E-001 0.73232468896009E-001 0.23469159815798E-004 0.21668677400454E-003 0.69159783668161E-007 0.16249969741488E-003 0.23708853425419E-006 0.77744683108513E-006 0.27281877402647E-009 0.53974980905269E-006 0.72872119446876E+000 0.56090706755504E-040 0.18092282058777E+004 0.41909795435389E-001 -.18725636796335E+003 0.52553827797940E-001 0.10132500000000E+006 0.18056985980663E-003 0.26807522139932E+002 0.10000000000000E+001 0.00000000000000E+000 0.10000000000000E+001 0.18092282058777E+004 0.17471314007456E+004
